[00:00:30 - 00:00:37] ♪♪
[02:23:40 - 02:23:44] 僕ははいわかりましたと。でも14歳でもすごい自立して一択そう手紙書いたことはないんですよ、母に。

[02:23:44 - 02:23:48] そこでもう50歳です、僕は。母はもう亡くなったんだけど、生きても手紙書いたことがないんです。

[02:23:48 - 02:23:51] それで母が困っていたら困っていたわけでもないし、

[02:23:51 - 02:23:56] 私は元気で頑張っているとわかって、仏教になったのは母のせいだから、

[02:23:56 - 02:24:00] 小さいときから仏教の話やらそんなことばっかり言って家出することになっちゃったんだけど。

[02:24:00 - 02:24:04] 私はすごくお坊さんで立派に頑張っているよとわかったら母があいつは頑張っているんだと。

[02:24:04 - 02:24:06] それで喜んでいましたし、

[02:24:06 - 02:24:09] そこで母が病気になってがみだったんだけど、

[02:24:09 - 02:24:14] それで私は息子と一息暮らしを受けていたっても息子の責任果たさなくちゃいけないと。

[02:24:14 - 02:24:17] 言って他の兄弟としてやっても一緒でね、そういう面倒見てあげた。

[02:24:17 - 02:24:19] だから5時に母が亡くなったし、この葬式やらそういう報じやらね、もう精一杯してあげてますし。

[02:24:19 - 02:24:22] ですから立派な育て方っていうのは手紙一つも書けないならばそれでも完璧ですよ。

[02:24:22 - 02:24:25] 笑い声母が喋らないならば平気だと思っているんだからなんです。

[02:24:25 - 02:24:28] もし他人だったらすぐお土産でも持ってきてすいませんと謝っちゃいます。

[02:24:28 - 02:24:31] それは他人のことなんですよ。

[02:24:31 - 02:24:35] 親子はそんなことしません。

[02:24:35 - 02:24:38] だからそれはおいしいと願うお母さんの心が直すべきなんです。

[02:24:38 - 02:24:42] だからもう。

[02:24:42 - 02:24:45] 体がどんどん悪くなるんです。

[02:24:45 - 02:24:47] ところが悪いんだから。

[02:24:47 - 02:24:51] 笑い声だから子供に支えてほしいと。

[02:24:51 - 02:24:54] 子供から精神的な栄養をおいしがってるんですね。

[02:24:54 - 02:24:56] それは子供に対して失礼なんですよ。

[02:24:56 - 02:24:59] こちらの子供まで。

[02:24:59 - 02:25:01] 自分の人生を。

[02:25:02 - 02:25:05] 明るく思うんですけれども動けなくなってしまう。

[02:25:05 - 02:25:08] まあまあ明るくするのはもうすぐそんなこと直りますよ。

[02:25:08 - 02:25:11] そうです。

[02:25:11 - 02:25:15] だからとにかく子供に対する心情はもう全部捨てることなんですよ。

[02:25:15 - 02:25:18] それある限りはもうさらに自分がすごくひどい目に合うんです。

[02:25:18 - 02:25:21] それは母の辛いところなんですよ。

[02:25:22 - 02:25:28] だからまあそれは女装で生まれるのが一つのカルマだそうですから

[02:25:28 - 02:25:31] まあそれは自分で乗り換えなくちゃいけないんです。

[02:25:31 - 02:25:33] まあ男の人だって子供はこっちに行かないところはちょっと辛いんですけどね。

[02:25:36 - 02:25:38] でもやっぱりまあ頑張っちゃうんですね。

[02:25:38 - 02:25:40] 男は子供を産みませんだからまあなんとか頑張れますけどね。

[02:25:40 - 02:25:42] でも心の中が痛いんですよ。それももう。

[02:25:42 - 02:25:45] 母も亡くなったし自分も亡くなくいきましたから

[02:25:45 - 02:25:47] 主人が生きてくれたから親子でしたからだから私に聞こえるのは子供さんはもう成功していると

[02:25:47 - 02:25:49] 人生通しては。

[02:25:49 - 02:25:52] 育てしているんだからね。

[02:25:52 - 02:25:54] 独立しているんだからね。

[02:25:54 - 02:25:56] お母さんの方がもうなんとなくこれから人生は孤独しているのではないかと。

[02:25:56 - 02:25:58] だから一部自分がもういいことをしましたからね。

[02:25:58 - 02:26:00] それが自分が悪かったからそうなったのかという

[02:26:00 - 02:26:03] 責任もありますし

[02:26:03 - 02:26:04] そうなったとしていかわからなくて

[02:26:04 - 02:26:09] そんなことはないんです。

[02:26:09 - 02:26:10] よく覚えていてください。

[02:26:10 - 02:26:13] 口聞かない子はもうちゃんと育てたんだと。

[02:26:13 - 02:26:15] それがちゃんと育てた結果なんですよ。

[02:26:16 - 02:26:19] 向こう側にはもう喧嘩する実施があるんだからお母さん。

[02:26:19 - 02:26:23] 口聞かなくてもいいんだから。

[02:26:23 - 02:26:26] ただ欲を張って口を聞かないもんですからまあそういうのはわかりますけどそんなことはないです。

[02:26:26 - 02:26:27] 兄がありますけれども兄なんか自分が長男と同じになったからちょっと一時帰ってきた時があったんですけど兄がもう喧嘩をして本当に辛かったんですね。

[02:26:27 - 02:26:29] だから自分がもう親子の家もちゃんとカットして自分の人生を見た方がいいんです。

[02:26:29 - 02:26:32] だから最後の人生というのは自分のために育たなきゃもう大損なんです。

[02:26:32 - 02:26:35] 本当思いますけれども理屈ともかくとして本当に弱っていくので何とか丈夫におりていますか

[02:26:35 - 02:26:38] だから自分に言ってあげてください。

[02:26:38 - 02:26:39] 自分が十分母の責任を果たして

[02:26:39 - 02:26:42] 終わりますかと。

[02:26:43 - 02:26:45] 仕事は終了しますかと。

[02:26:45 - 02:26:49] もう終わりだと向こうはもう他人だと。

[02:26:49 - 02:26:50] 向こうは向こうの人生向こうの結婚生活を育てて同じことを繰り返してやってますから

[02:26:50 - 02:26:54] 自分がもうあの世の谷に悪く言えばねもう得を済む時期なんですよ

[02:26:54 - 02:26:57] ですから新しい境を作って

[02:26:57 - 02:26:58] そういう精神的なことに頑張ったほうがチャルクしたほうがいいんです

[02:26:58 - 02:27:01] たまに瞑想したりとかね

[02:27:01 - 02:27:03] たまにではなくて毎日瞑想したりとかね

[02:27:03 - 02:27:06] 特に慈悲の瞑想したりとかね

[02:27:06 - 02:27:07] 男で育てても、

[02:27:07 - 02:27:09] 子どもはこっちに行かないところは、

[02:27:09 - 02:27:11] ちょっと辛いんですけどね。

[02:27:12 - 02:27:13] 頑張っちゃうんですね。

[02:27:13 - 02:27:15] 男は子どもを褒めませんだから、

[02:27:15 - 02:27:18] なんとか頑張れますけどね。

[02:27:18 - 02:27:20] でも心の中で痛いんですよ。

[02:27:22 - 02:27:28] 亡くなった父も亡くなく生きましたから、

[02:27:28 - 02:27:30] お父さんが生きてくれたから、

[02:27:30 - 02:27:32] あの子でしたから。

[02:27:32 - 02:27:33] だから私に聞くよりは、

[02:27:33 - 02:27:36] 子どもさんはもう成功していると。

[02:27:36 - 02:27:38] 人生としては。

[02:27:38 - 02:27:40] 育ちしているんだからね。

[02:27:40 - 02:27:42] 独りしているんだからね。

[02:27:44 - 02:27:46] お母さんの方が、

[02:27:46 - 02:27:48] なんとなくこれから人生は

[02:27:48 - 02:27:50] コラボしているのではないかと。

[02:27:51 - 02:27:54] だから一部自分がいいことをしましたからね。

[02:27:56 - 02:27:59] 自分が悪かったからそうなったのかという

[02:27:59 - 02:28:02] 世間もありますし、

[02:28:02 - 02:28:04] どうしていいかわからなくて。

[02:28:04 - 02:28:06] そんなことはないんです。

[02:28:06 - 02:28:08] よく覚えていてください。

[02:28:08 - 02:28:10] で、こっち聞かない子は

[02:28:10 - 02:28:12] もうちゃんと育てたんだと。

[02:28:13 - 02:28:16] それはちゃんと育てた結果なんですよ。

[02:28:16 - 02:28:17] 向こう側にはもう

[02:28:17 - 02:28:20] 喧嘩する自信があるんだからね、お母さん。

[02:28:22 - 02:28:24] こっち聞かない子はいいんだと。

[02:28:24 - 02:28:26] ただ欲を突っ張って

[02:28:26 - 02:28:28] 口を聞かないものですから。

[02:28:28 - 02:28:30] まあそういう子はいくらでも

[02:28:30 - 02:28:31] 分かりますけど、

[02:28:31 - 02:28:33] そんなことはないですよね。

[02:28:34 - 02:28:37] 兄がいますけれども、

[02:28:37 - 02:28:41] 自分が長男と同じなんだから、

[02:28:41 - 02:28:44] ちょっと一時帰ってきた時があったんですけど、

[02:28:44 - 02:28:46] 兄が喧嘩をして、

[02:28:46 - 02:28:48] 本当につらかったんですね。

[02:28:49 - 02:28:51] だから自分が親子の縁を

[02:28:51 - 02:28:54] ちゃんとカットして、

[02:28:54 - 02:28:58] 自分の人生を見た方がいいです。

[02:28:58 - 02:29:01] だから最後の人生というのは

[02:29:01 - 02:29:03] 自分のために使わなければ

[02:29:03 - 02:29:05] もう大損なんです。

[02:29:05 - 02:29:07] そう思いますけれども、

[02:29:07 - 02:29:09] 理屈ともかくとして

[02:29:09 - 02:29:11] もう本当に弱っていくので、

[02:29:11 - 02:29:13] なんとか丈夫に、

[02:29:13 - 02:29:15] どういうふうに言っていますか。

[02:29:15 - 02:29:18] だから自分に言ってあげて下さい。

[02:29:18 - 02:29:21] 自分が十分母の責任を果たして

[02:29:21 - 02:29:23] 終わりますかと。

[02:29:23 - 02:29:25] 仕事は終了しますかと。

[02:29:25 - 02:29:27] もう終わりだと。

[02:29:27 - 02:29:29] 向こうはもう他人だと。

[02:29:29 - 02:29:31] 向こうは向こうの人生、

[02:29:31 - 02:29:33] 向こうで結婚して子供育って、

[02:29:33 - 02:29:36] 同じことをもう繰り返してやってますから。

[02:29:36 - 02:29:38] 自分がもう、

[02:29:38 - 02:29:41] あの世のために悪く悪く言えばね、

[02:29:41 - 02:29:44] もう突破をする時期なんですよ。

[02:29:44 - 02:29:47] ですから新しい境を作って、

[02:29:47 - 02:29:49] そういう精神的なことに

[02:29:49 - 02:29:52] 頑張ったほうが、チャレンジしたほうがいいんです。

[02:29:52 - 02:29:54] たまに瞑想をしたりとかね、

[02:29:54 - 02:29:57] たまにではなくて毎日瞑想をしたりとかね、

[02:29:57 - 02:29:59] ともに自費の運営をさせたりとかね。

[02:30:00 - 02:30:05] それをするともうだいたい毎日毎日明るくなっていくんです。

[02:30:05 - 02:30:09] ありがとうございました。

[02:30:09 - 02:30:12] すいません、ちょっと時間になりましたもんですから。

[02:30:12 - 02:30:17] それでは時間になりましたもんですが、最後先生から皆さんに

[02:30:31 - 02:30:36] 今今日はこの予定のことですから、

[02:30:36 - 02:30:38] 元気になっているように地球の受け物をやっていただきますので合唱して。

[02:30:38 - 02:30:43] 元月さんによる地球の言葉をやっていただきますので、合唱していただきます。
